name,reviews.title,reviews.text,reviews.rating,Sentiment_Score,match,Sentiment_Category
"Coco Real Cream Of Coconut, 21 oz ()",This makes a great syrup for pancakes and waffles!,"['search', 'coconut', 'syrup', 'walmart', 'one', 'day', 'found', 'coco', 'real', 'mix', 'drink', 'section', 'dont', 'drink', 'alcohol', 'drink', 'enjoy', 'mocktail', 'occasion', 'figur', 'wouldnt', 'work', 'pancak', 'could', 'make', 'pinacolada', 'mocktail', 'pineappl', 'juic', 'shook', 'bottl', 'good', 'make', 'sure', 'everyth', 'mix', 'well', 'use', 'hot', 'pancak', 'home', 'sooooo', 'good', 'usual', 'use', 'pure', 'mapl', 'syrup', 'want', 'coconut', 'syrup', 'realli', 'fill', 'need', 'well', 'delici', 'believ', 'wouldnt', 'even', 'need', 'use', 'butter', 'pancak', 'use', 'coco', 'real', 'syrup', 'easi', 'find', 'local', 'reason', 'even', 'walmart', 'found', 'bought', 'last', 'two', 'bottl', 'walmart', 'day', 'would', 'nice', 'walmartcom', 'would', 'make', 'avail', 'bottl', 'without', 'purchas', 'entir', 'case', 'one', 'time', 'use', 'one', 'two', 'bottl', 'pretti', 'fast', 'sinc', 'cant', 'find', 'anymor', 'save', 'remain', 'bottl', 'get', 'real', 'bad', 'crave', 'coconut', 'syrup', 'torani', 'also', 'make', 'good', 'sugarfre', 'coconut', 'syrup', 'would', 'like', 'walmartcom', 'keep', 'stock', 'regularli', 'well', 'sugarfre', 'watermelon', 'syrup', 'hot', 'summertim', 'torani', 'sugarfre', 'watermelon', 'syrup', 'make', 'refresh', 'drink', 'go', 'well', 'mexican', 'food', 'realli', 'enjoy', 'next', 'best', 'thing', 'liquefi', 'cube', 'real', 'watermelon', 'blender', 'chill']",5.0,0.9778,True,1
Brisk174 Raspberry Iced Tea - 12pk/12 Fl Oz Bottles,Sugar free,"['drink', 'day', 'would', 'nice', 'sugar', 'free', 'version', 'avail']",5.0,0.7269,True,1
"Master Of Mixes Collins Mixer, 1 l (Pack of 6)",Great collins mix,"['cant', 'find', 'anywher', 'store', 'price', 'unbeliev', 'check', 'price', 'peopl', 'ask', 'move', 'maryland', 'virginia', 'va', 'store', 'alway', 'shelf', 'think', 'close', 'hand', 'made', 'find', 'alway', 'hand', 'long', 'find']",5.0,0.7506,True,1
"Master Of Mixes Collins Mixer, 1 l (Pack of 6)",To sweet,"['took', 'order', 'get', 'right', 'product', 'collin', 'mix', 'sweet', 'tast', 'tri', 'dilut', 'mix', 'cut', 'sweet', 'avail', 'found', 'product', 'call', 'polar', 'tom', 'collin', 'mix', 'almost', 'perfect', 'purchas', 'onlin', 'much', 'lower', 'price']",2.0,0.7275,False,1
"Master Of Mixes Collins Mixer, 1 l (Pack of 6)",fortheod1,"['good', 'producthard', 'find', 'local']",5.0,0.4404,True,1
"Master Of Mixes Collins Mixer, 1 l (Pack of 6)",Fabulous mixer!,"['prefer', 'purchas', 'store', 'individu', 'whatev', 'necessari', 'get', 'absolut', 'magnific', 'mixer']",5.0,0.5106,True,1
"Master Of Mixes Collins Mixer, 1 l (Pack of 6)",Collins Mixer,"['took', 'tri', 'get', 'right', 'order', 'product', 'good']",5.0,0.4404,True,1
"Master Of Mixes Collins Mixer, 1 l (Pack of 6)",The best Collins mix on the market.,"['best', 'collin', 'mix', 'ever', 'find']",5.0,0.6369,True,1
"Mr _ Mrs T Blood Mary Bold _ Spicy Mix, 33.8 oz ()",Love this product!,"['best', 'bloodi', 'mari', 'mix', 'ive', 'ever', 'tri', 'balanc', 'spice', 'excel', 'add', 'amount', 'vodka', 'call', 'recip', 'make', 'tasti', 'strong', 'drink', 'order', 'arriv', 'day', 'told', 'would', 'well', 'packag', 'perfect', 'condit', 'good', 'valu', 'price', 'order']",5.0,0.9595,True,1
"Master Of Mixes Pina Colada Cocktail Mix, 59.2 oz ()",good for what it is intend for...,"['good', 'pina', 'colada', 'complain']",4.0,0.1027,True,1
"Master Of Mixes Pina Colada Cocktail Mix, 59.2 oz ()",Yucky!,"['mix', 'overli', 'sweet', 'probabl', 'could', 'lose', 'high', 'fructos', 'corn', 'syrup', 'also', 'soapi', 'tast', 'often', 'associ', 'coconut', 'oil', 'dump']",1.0,-0.3182,True,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",great product,"['use', 'carmex', 'time', 'love', 'keep', 'lip', 'moist']",4.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Love this product,"['bought', 'chap', 'lip', 'got', 'instant', 'relief']",5.0,0.4767,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Oldie but goodie,"['favorit', 'love', 'jar', 'lip', 'therapi', 'best']",5.0,0.8555,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",LOVE THE JAR,"['use', 'winter', 'month', 'lipstick']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",soft lips,"['carmex', 'make', 'chap', 'lip', 'soft', 'buy']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.","Love the jar, fits in my pocket","['love', 'product', 'one', 'realli', 'work']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Carmax,"['buy', 'time', 'need', 'great']",5.0,0.6249,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.","Buy two, you will be glad you did!","['buy', 'two', 'keep', 'one', 'home', 'anoth', 'purs']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Good and reliable product,"['best', 'product', 'market', 'intend', 'usag']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Love the feeling,"['love', 'feel', 'use', 'product', 'smooth']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Makeup necessity!,"['carmen', 'basic', 'secret', 'necess', 'beauti', 'lip']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Truest love,"['use', 'carmex', 'year', 'love', 'use', 'daili']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Easy and Convenient!,"['ever', 'sinc', 'bought', 'go', 'everywher']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Original is the best,"['origin', 'still', 'good', 'use', 'great', 'qualiti']",4.0,0.7906,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Soft lips,"['lip', 'chap', 'sooth', 'help', 'heal']",5.0,0.4019,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Ms,"['work', 'year', 'continu', 'use']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Nothing works better!,"['lip', 'balm', 'actual', 'heal', 'crack', 'lip', 'love']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",great stuff,"['use', 'product', 'sinc', 'young', 'great', 'stuff']",5.0,0.6249,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Great,"['carmex', 'lip', 'balm', 'jar', 'amaz', 'use']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",awesome results,"['buy', 'everi', 'time', 'wonder', 'lip']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",great product,"['person', 'favorit', 'lip', 'balm', 'year']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Great product,"['love', 'one', 'best', 'conveni']",4.0,0.8555,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Great product,"['love', 'product', 'immedi', 'relief', 'chap', 'lip']",5.0,0.8074,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",the only lip balm I use,"['never', 'live', 'home', 'without', 'alway', 'one', 'close']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Sexy lips,"['work', 'well', 'love', 'lip', 'feel', 'great', 'product']",5.0,0.886,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Great relief,"['alway', 'jar', 'tube', 'need', 'daili']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Refreshimg,"['love', 'fresh', 'feel', 'smell', 'lip']",5.0,0.7579,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",My favorite!,"['wish', 'would', 'spf', 'origin', 'jar', 'style']",4.0,0.4019,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",love lip balm,"['fabul', 'balm', 'chap', 'lip', 'cold', 'sore']",5.0,-0.3612,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",A little messy but worth it,"['stuff', 'keep', 'lip', 'nice', 'and', 'soft', 'protect']",4.0,0.6597,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Works great for chapped lips!,"['immedi', 'repair', 'chap', 'lip', 'use', 'time']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",carmex Jar,"['use', 'carmex', 'jar', 'daili', 'home', 'work', 'love']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Smooth lips,"['lip', 'balm', 'buy', 'give', 'soft', 'lip']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Never Chapped,"['use', 'sinc', 'h', 'yr', 'ago', 'never', 'let', 'dri']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Carwax is great,"['great', 'product', 'carmex', 'origin', 'lip', 'balm', 'jar']",5.0,0.6249,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Creamiest,"['tri', 'otherskeep', 'come', 'back', 'best']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Great product.,"['would', 'buy', 'recommend', 'friend']",4.0,0.6908,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Classic favorite,"['grew', 'use', 'product', 'alway', 'work', 'great']",5.0,0.6249,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Love that it helps my lips,"['bought', 'make', 'chap', 'lip', 'feel', 'good']",5.0,0.4404,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",SOFT LIPS!,"['alway', 'use', 'make', 'lip', 'soooooo', 'softand', 'kissabl']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",It's magical,"['make', 'sure', 'alway', 'two', 'jar', 'hand', 'time']",5.0,0.6705,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",No cracks,"['use', 'lip', 'start', 'get', 'dri', 'help', 'keep', 'moist']",4.0,0.4019,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Love the jar,"['heavi', 'glass', 'easi', 'find', 'feel', 'great', 'lip']",5.0,0.6249,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Good for chapped lips,"['use', 'occas', 'work', 'fine', 'keep', 'lip', 'get', 'dri']",3.0,0.2023,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",convenient works well,"['im', 'alway', 'put', 'lip', 'balm', 'great', 'purs']",5.0,0.6249,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Works great!,"['bought', 'ago', 'love', 'moistur']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Works well,"['use', 'ski', 'protect', 'chap', 'crack']",3.0,0.3818,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Tells me what I need to know,"['alway', 'hand', 'keep', 'lip', 'healthi', 'smooth']",5.0,0.4939,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",I always get this because my lips are always dry.,"['use', 'product', 'year', 'happi']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",The best relief,"['stuff', 'life', 'saver', 'stock', 'winter']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Love it!,"['one', 'everi', 'bag', 'cant', 'live', 'without', 'stuff']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Feels great on my lips.,"['keep', 'around', 'time', 'bc', 'help', 'lip', 'stay', 'moist']",5.0,0.4019,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",really healing,"['love', 'carmex', 'product', 'matter', 'appli']",5.0,0.6486,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Mr,"['tri', 'everyth', 'market', 'best']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Winter Necessity,"['thing', 'bf', 'need', 'winter', 'construct', 'long']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Great Lip Balm,"['rich', 'creami', 'lip', 'balm', 'go', 'smooth', 'silki']",5.0,0.5574,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Works great and price is right!,"['use', 'carmex', 'year', 'never', 'fail']",5.0,0.431,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Great product,"['brought', 'ago', 'help', 'chap', 'lip']",5.0,0.4019,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",awesome,"['sooth', 'protect', 'dri', 'chap', 'awesom']",5.0,0.3818,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Gotta Have One,"['great', 'product', 'packag', 'classic', 'fav', 'balm']",5.0,0.7964,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",The Go To,"['one', 'stapl', 'carmex', 'carri', 'time']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Covers great,"['pick', 'sunday', 'lip', 'fire', 'instant', 'relief']",4.0,0.1779,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",cracked lips,"['dri', 'lip', 'camex', 'lip', 'crack']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",plump lips,"['give', 'smooth', 'bee', 'stung', 'plump', 'lip', 'chap', 'lip']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",chapped Lips Doctor,"['use', 'carmex', 'year', 'product', 'like']",5.0,0.3612,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Great product,"['ive', 'fan', 'year', 'husband', 'love', 'product']",5.0,0.7579,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Great product,"['bought', 'week', 'ago', 'lip', 'never', 'felt', 'good']",5.0,-0.3412,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",My lips love this stuff,"['carmex', 'user', 'forev', 'buy', 'anyth', 'els']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Great Stuff,"['never', 'use', 'son', 'love']",5.0,-0.5216,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",Love it,"['use', 'year', 'love', 'work']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",It works!,"['use', 'year', 'sooth', 'love']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Great product,"['wife', 'becom', 'gourgeoi', 'wear', 'lip', 'balm']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Super easy to Carry around,"['product', 'work', 'extrem', 'well', 'heal', 'chap', 'lip', 'quickli']",5.0,0.2732,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Love soft lips,"['love', 'carmax', 'product', 'alway', 'buy', 'chapstick']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Scottish curlers love Carmex!,"['best', 'lip', 'balm', 'ever', 'scotland', 'curler', 'buy', 'carmex', 'season']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Best Product Ever!,"['buy', 'carmex', 'everi', 'month', 'love', 'moistur', 'lip']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",the original jar,"['love', 'origin', 'explor', 'flavor']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Love the feeling,"['ive', 'tri', 'lip', 'soother', 'best']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",The best!,"['best', 'fit', 'perfectli', 'pocket', 'love']",5.0,0.8979,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",The original!,"['ive', 'use', 'year', 'work']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Great products,"['love', 'love', 'carmex', 'product', 'huge', 'fan', 'year']",5.0,0.9186,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",good for chapped lips,"['tri', 'dri', 'lip', 'lasr', 'winter', 'great']",4.0,0.6249,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Makes lip so soft!,"['love', 'carmex', 'jar', 'alway', 'use', 'kid']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",neet,"['bought', 'new', 'littl', 'jar', 'great', 'special', 'use']",5.0,0.7783,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",LOVE IT! ! !,"['use', 'year', 'hasnt', 'chang', 'still', 'great']",5.0,-0.5096,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",Mrs,"['like', 'tast', 'smell', 'good', 'product', 'work', 'price', 'right']",5.0,0.6597,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Been using for years,"['weather', 'chang', 'quickli', 'washington', 'use', 'carmex']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Very Moisturizing,"['favorit', 'lip', 'balm', 'moistur']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",great product,"['great', 'dri', 'lip', 'even', 'use', 'cuticl']",5.0,0.6249,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",works great,"['carri', 'pocket', 'time', 'work', 'great']",5.0,0.6249,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",best one,"['usual', 'buy', 'one', 'think', 'best', 'one']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Love me some carmex,"['carmex', 'work', 'everi', 'time', 'chap', 'lip', 'go']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Great for relief in cold weather,"['great', 'winter', 'cold', 'weather', 'easi', 'appli']",5.0,0.6249,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Great and easy to put on,"['love', 'becau', 'put', 'easili']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",carmex good,"['love', 'carmex', 'work', 'like', 'champ', 'reliev', 'problem']",5.0,0.7964,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",really works,"['chap', 'lip', 'cold', 'sore', 'stuff', 'realli', 'work']",5.0,-0.3612,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",soothing,"['use', 'year', 'help', 'bulki', 'notic']",5.0,0.4019,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",HANDY TO HAVE AROUND!,"['keep', 'desk', 'lip', 'need', 'sooth']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",My help for my lips.,"['use', 'daili', 'ive', 'use', 'sinc', 'love']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",GREAT PRODUCT,"['lip', 'wouldnt', 'abl', 'surviv', 'winter', 'without']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Good Stuff,"['product', 'amaz', 'lip', 'never', 'look', 'good']",5.0,-0.3412,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",feels great on lips,"['work', 'dri', 'reno', 'carmax', 'go', 'smove']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Sitting by the pool bar in Vegas,"['great', 'sit', 'pool', 'sun', 'anywher']",5.0,0.6249,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Best Overall,"['use', 'past', 'far', 'product', 'best', 'overal']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",The Classic is Always the BEST!,"['alway', 'choic', 'competit', 'isnt', 'task']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",awesome,"['best', 'product', 'market', 'cant', 'go', 'wrong', 'use']",5.0,0.7753,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",easy to use and hold on to,"['use', 'product', 'year', 'realli', 'work', 'well']",4.0,0.2732,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Lip Healer,"['work', 'amazingli', 'fast', 'help', 'heal', 'moistur', 'lip']",5.0,0.4019,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Good stuff,"['alway', 'good', 'stuff', 'chap', 'lip', 'refresh']",5.0,0.4404,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Excellent product,"['realli', 'work', 'feel', 'sooth', 'want']",5.0,0.0772,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",quick healer,"['work', 'fast', 'sun', 'damag', 'lipseasi', 'pack', 'away', 'travel']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Treat your lips.,"['use', 'winter', 'love', 'stuff', 'treat', 'lip']",5.0,0.7845,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Awesome,"['buy', 'chapstick', 'feel', 'good', 'keep', 'lip', 'moistur']",5.0,0.4404,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",wicked good stuff!!!,"['love', 'carmex', 'good', 'lip', 'need', 'extra', 'smooch']",5.0,0.7964,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",original is were it is at,"['first', 'use', 'origin', 'foot', 'gunnison', 'colorado']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Handy Dandy,"['handi', 'keep', 'bag', 'need', 'lip', 'balm', 'dri', 'lip', 'thank']",4.0,0.3612,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Handy Jar!,"['jar', 'make', 'easi', 'take', 'carmex', 'anywher', 'highli', 'recommend']",5.0,0.3612,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Smooth moves!,"['great', 'mess', 'free', 'way', 'smooth', 'chap', 'lip']",5.0,0.7096,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Carmex,"['bought', 'week', 'ago', 'love', 'help', 'lip', 'much']",5.0,0.7845,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Long Trusted Friend,"['use', 'brand', 'year', 'maxmum', 'perform', 'mnimum', 'price']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",great product,"['love', 'cost', 'great', 'make', 'lip', 'feel', 'moist']",5.0,0.8519,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",worked great,"['tri', 'numer', 'other', 'includ', 'prescript', 'written', 'physician']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Love Carmex,"['bought', 'sever', 'year', 'love', 'make', 'lip', 'soft']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",great product,"['use', 'time', 'keep', 'lip', 'moist', 'matter', 'weather']",5.0,0.0258,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",cool tin,"['like', 'use', 'carmex', 'felt', 'get', 'addict']",3.0,0.3612,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Best lip product,"['perfect', 'size', 'purs', 'make', 'lip', 'feel', 'soft']",5.0,0.5719,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Works its just that,"['love', 'stuff', 'use', 'time', 'beyond', 'best', 'trust', 'brand']",5.0,0.9136,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",The best,"['love', 'stuff', 'work', 'great', 'would', 'recommend', 'anyon']",5.0,0.8957,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Sweet Memories,"['first', 'brought', 'coupl', 'year', 'back', 'fell', 'love']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",excellent product for dry chapped lips,"['use', 'daili', 'chap', 'lip', 'make', 'feel', 'smooth', 'greasi']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",great product,"['alway', 'last', 'great', 'product', 'sooth', 'dri', 'lip', 'love']",5.0,0.8519,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Always liked the original jar,"['buy', 'whenev', 'run', 'alway', 'need', 'hous']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",perfect tin,"['absolut', 'favorit', 'go', 'anytim', 'year', 'great', 'chap', 'lip', 'especi']",5.0,0.6249,True,1
